id,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
99190_81,0.4576055200938216,0.47665654463147,0.3765821319024262,0.1771306937274191,0.07607032047175061,0.4154350681668058,0.26484106499299437,0.25794893627343896,0.3403615120507657,0.26243707335697203,0.17377910437937752,0.4013281664950561,0.20476355753390224,0.2867139884106121,0.10874522621592404,0.2998000571130945,0.26063370497479355,0.18110449026003503,0.2860521143446072,0.2178440827308118,0.12610524788434951,0.2906830375216318,0.33874023067601283,0.15081443142439613,0.5709206875914038,0.3132916096822158,0.1961157595682098,0.19393849589110213,0.10402318839321936,0.573681901142282,0.2496663589815965,0.294222825084479,0.2739080203378871,0.3450987853323286,0.1887443981304204,0.4889311830533762,0.21742907478402534,0.2847605210360047,0.20034363849867604,0.3140935387421164,0.12556255490883778,0.44019770752198567,0.24592434477727657,0.37149023472527953,0.2575199431518547,0.23844900314364828,0.31077602073451266,0.17801670496578062,0.129896603822498,0.14989801450722523,0.2567613069337922,0.24239749574952923,0.3658191581092033,0.14694683394434743,0.31380917405365444,0.2904072349204661,0.24718517898580225,0.1950924946193746,0.23643224114250772,0.2644681268845382,0.27502887177906876,0.13404852896665662,0.18035915864102792,0.4073661563776202,0.18519180818745037,0.3451239297180361,0.3390983147441374,0.419660901255714,0.9595575026224821,0.18610470317676808,0.20604414917484704,0.3868048173884982,0.2288429817689609,0.14678039218830005,0.24205517717265662,0.28686076722167386,0.36822032859110393,0.2804996851439496,0.4307784679998255,0.2601457897297846,0.36719527345367997,0.2643529253073796,0.19167028222941396,0.12292679888522978,0.30345928751337675,0.3178128762382218,0.19380132297087685,0.2397660790804801,0.2542333688891954,0.24686616341374473,0.35656430040287507,0.37240175458100483,0.2955371520244618,0.2917395507684375,0.21702272687676563,0.12242070649764238,0.35023739189680014,0.25662705599540214,0.16832415655617788,0.16786779708694155,0,1,0,0,0,0,0,0,0,0
19924699_484,0.5785356317899848,0.5262751087562323,0.35839384102768257,0.2685832308724073,0.20511823707242785,0.5106466818923973,0.2603141711742254,0.26723610374683393,0.4190636248524762,0.5325275526169275,0.2629206475953176,0.5582734060478889,0.32591999838263114,0.46529434371356626,0.11752761046629176,0.35038303143474775,0.2798018968742021,0.23585224234490224,0.3632859896112372,0.29996636543441735,0.13488454350325899,0.42912625611349847,0.4103702718746591,0.21406883062980214,0.6096477560360479,0.38151296372319554,0.2859934594458428,0.2958570289955694,0.10819277175416851,0.9402572113909209,0.2543454781264033,0.43429345586177115,0.3862574881326656,0.340537281310493,0.2494364956906766,0.623637029783608,0.22590770005682345,0.2982800780809679,0.17234321354805876,0.4422894815833779,0.19152483145834673,0.493494847265358,0.3901261402536684,0.3805221868884348,0.27758799919390925,0.31343058984696803,0.49001881809624276,0.31208131142840273,0.15499142933331334,0.21490963508027394,0.2827218437027343,0.2194906159673712,0.38700094925467327,0.1572739026979633,0.29714491804400117,0.33150956663147163,0.3001918346353206,0.37830978876808136,0.3537767417495928,0.4117545111880275,0.3192311976583423,0.2265211932362569,0.22270117998667413,0.662457431947187,0.30706506721865046,0.4087022393915341,0.438181928161435,0.5246871971468539,0.504324609835987,0.18102926969285943,0.2965091284638707,0.47706468876277425,0.3663438676965907,0.17894274845294525,0.16461712009192822,0.2938307138098109,0.3712929925241514,0.35776512978045133,0.45982472108156486,0.35749498375462646,0.46608203009723914,0.24508635787537342,0.2723588210526173,0.2670884983248378,0.3167107985533897,0.4057554312257516,0.3459339657184715,0.35076714162139055,0.3023003546215981,0.35589210949354283,0.4349840322433117,0.37601331664274823,0.3728664887041801,0.439286604444157,0.24388601590349646,0.17888398106253567,0.35237289167124136,0.29860109484125447,0.16042684029552556,0.2975537326985772,0,1,0,0,0,0,0,0,0,0
19924684_484,0.5199139350176613,0.47086508981588254,0.29215953491402175,0.36050641283350254,0.09790320382440958,0.45732220250304545,0.37584362795530707,0.34943942827679275,0.40114829854034456,0.5346503415147982,0.26382598244800287,0.4597347725880883,0.4011702649678402,0.4060605334262901,0.16749883997227366,0.3037501546817257,0.3324128175586573,0.26417240997268876,0.3448235644580269,0.28353447131062465,0.17936179165712118,0.3090075885338531,0.37599060118713956,0.21216454582004365,0.4402193497493172,0.3503903666442137,0.2427076795957322,0.28671282499496636,0.18029939672009304,0.7196204095238106,0.262536546006099,0.2652456169076899,0.3521981710614556,0.262274363043058,0.20277350870954686,0.5309926468072567,0.20587458887161775,0.312527725721063,0.08791400942070998,0.4100100559702173,0.13355248251900265,0.4070557452101774,0.3515371252775914,0.30418648494700096,0.22067329731676608,0.24336567449361812,0.3864445211121518,0.2530541702180463,0.20795137446855597,0.19538183341804116,0.16960185871604233,0.2295446323766684,0.36831569607319764,0.1113474148793689,0.31433423149139544,0.25505101332926133,0.37336222450447915,0.41207499797083463,0.29442128016800795,0.42157068577521056,0.2894298319723856,0.08060748897495006,0.3084476686197957,0.9548843176611775,0.33347759894567985,0.34344016944908967,0.3382295618823193,0.5235583391731418,0.3988241500486432,0.14755358697583815,0.21912762051883547,0.42879913977721135,0.31699886403404914,0.235251793189652,0.13690544644096952,0.21051113370419594,0.3748954847173182,0.3062408705558869,0.5345733310381962,0.3313275183657301,0.3759220683514313,0.18010265705451817,0.2772257965162939,0.22724351723350436,0.3039098180372198,0.35145185308297267,0.44172223973708374,0.43278651241021593,0.26263041006773646,0.25858666654630014,0.34750459197868255,0.3994624430913055,0.3694783624037992,0.43332857465990343,0.24270384535392714,0.19797202650197726,0.3505048912142033,0.29310355030961416,0.20726161821055303,0.298299263670779,0,1,0,0,0,0,0,0,0,0
4384110_178,0.4446725744976843,0.43368877025388086,0.22665555837797652,0.19959386168331772,0.296122237860678,0.3674704401418895,0.21673625590999462,0.32581824676637267,0.2615446630389801,0.9171849111869975,0.2087962799345982,0.48227115943911447,0.3025036094749476,0.3340271857663442,0.08769508301581064,0.27882728407156393,0.19013141968387376,0.3031188830066411,0.36753019227852524,0.16362935786849464,0.1383296144908389,0.3397454191653818,0.3384493281255084,0.12522733559452925,0.3636779347862976,0.3378778704996558,0.15506197868155844,0.24715280712097096,0.1637541152018218,0.6387895162903018,0.19786409187084467,0.31497700711180093,0.3005897684803668,0.305156744492479,0.19231511052734662,0.4590123047150386,0.19084786470045326,0.2842126043850119,0.14098411628499344,0.38948958102349135,0.14787647678554253,0.3344295796279156,0.3559277458403284,0.2739810323038197,0.18117847510295995,0.21413639677221225,0.32813140883591385,0.3245021683944817,0.050841063795842016,0.14673725455759878,0.1652661821576673,0.19209177291240911,0.2991978174353254,0.1731668111514835,0.2658476335942684,0.3143259876539984,0.23361904541208967,0.34922609390331044,0.23501724357829695,0.2840296966196883,0.2797408007238366,0.22383613478736733,0.2504393850299534,0.582311453372917,0.2515916601062471,0.3805658635468539,0.3515809382280389,0.41369681552701437,0.23795269923688833,0.15481498162602728,0.22283917218377317,0.39944797064046933,0.29090567157434954,0.20210113801164611,0.0758764058139365,0.2258467264291117,0.32996873486969813,0.2538653473018595,0.48032053362840194,0.3124215744358563,0.3948938570951946,0.20067989064168748,0.20493164168895217,0.23573572826263603,0.23914738587348383,0.24934125966785892,0.24648729521833052,0.26579079856502763,0.2782538244264244,0.33182706668111256,0.3707203945193197,0.42383925799105715,0.31167790583027327,0.3422753523598962,0.2134213397411709,0.22009290885603977,0.32162656982034393,0.3099328903034988,0.19790635669043527,0.2768111592714843,0,1,0,0,0,0,0,0,0,0
13954547_531,0.6147106144512384,0.5908442516521151,0.3974327521817335,0.23166666903984634,0.14801578834652945,0.547024035099888,0.3242508168784938,0.22335481760246267,0.49615537506070273,0.511903794690332,0.23072590195007026,0.6295524524625351,0.26657769894738265,0.41839971053048686,0.10771750435852107,0.3537017237612091,0.3139661424422865,0.2570686851655705,0.37028995683148686,0.23874311291053046,0.11760063779665657,0.42515601291567706,0.34544873058634157,0.1635645671385467,0.6170923639225657,0.3969212254851803,0.22511386631220875,0.27741988389563904,0.10110286003764826,0.8287542196792317,0.17872981272377922,0.40363402397942244,0.3965659612276528,0.4035989075550736,0.33427437201078253,0.6101648024817937,0.27291909131153086,0.23941463950907135,0.18804607141224566,0.37326425477638764,0.16461739601195594,0.5308023871599213,0.34949105297988975,0.3669084061599,0.23508502340714785,0.30461215768428695,0.4750739320641668,0.25467206692376376,0.1481441279506736,0.20944451565794198,0.2731847160072214,0.19575941973661573,0.3826677420604434,0.04719583734593671,0.326771549378347,0.33815485828092495,0.2597551506615813,0.30883794426459393,0.32003284775859003,0.3604050310496573,0.31526487921149277,0.21153485683913814,0.22459034756231416,0.598054819985173,0.2640943599039746,0.43204216976525694,0.40270135430200815,0.5899484964839384,0.5666296534498743,0.2042196646446085,0.27248566562942533,0.515697983066467,0.35782351277073876,0.15132569987515126,0.1210916021218984,0.35154587299856693,0.3818457801663778,0.32872597807330006,0.47774928037642417,0.3189760635615552,0.4717860367602388,0.2988511904427837,0.30306595921851076,0.25981249509426707,0.3540085609589189,0.3870017706873777,0.3201471670412451,0.367810768160555,0.3056903066816573,0.3179033992592614,0.4859890835169955,0.4035120149227473,0.30038249009328,0.32434914592875796,0.28588911917148685,0.15885956987815028,0.32918444292473553,0.28268392169542533,0.15003042196260263,0.2630915489100035,0,1,0,0,0,0,0,0,0,0
1445299_50,0.3579065944028344,0.3030055411445089,0.11030072766042026,0.20175867367973727,0.14449221827708839,0.23881708971152024,0.16193540909541573,0.2757902779385836,0.17437060801803916,0.2408365008344461,0.4126791472766777,0.2372146702685552,0.6038310845307341,0.3049225515534368,0.35698876390348383,0.2842703548049333,0.29119129582280256,0.17615434954482273,0.20472681600836892,0.31735491606557026,0.18943220485119525,0.3326442703512824,0.3424832317227077,0.2585033615186318,0.15950124058222856,0.12070331322121187,0.29775897552634994,0.2483818042870194,0.16428600811401356,0.32945516137448705,0.22755117923543713,0.30477701749884367,0.23379115035891737,0.2146356679114705,0.17298202116377084,0.26861146335624486,0.283054663875566,0.3602035693746074,0.26425163993093564,0.5277213684561766,0.20219234232607233,0.25146542205804984,0.3085683489171046,0.19924484575853377,0.3175923677110457,0.1535504899379818,0.15399179733454077,0.2514766730087413,0.15253524486856485,0.1783252093160072,0.22761298336165228,0.15013323717920352,0.17982254794905048,0.05053462820418745,0.3748713123160517,0.2814889043616787,0.6305001761804282,0.5584416023947056,0.2010907698280596,0.36482550818627263,0.09549204820496648,0.2606892011528588,0.20442166823410154,0.3258619322773248,0.2689191358410269,0.24222055774793666,0.2965934315934403,0.24834048059890945,0.21270524427103044,0.20565215068618753,0.13563961608316022,0.20636741203494838,0.2590220711564638,0.15091566375553908,0.20613202882541587,0.09232335794336714,0.26083202617407353,0.08950251287006607,0.17537519741989294,0.3041470696804619,0.3092062968261179,0.17187670633898222,0.12631185326996536,0.19202798716173056,0.326258452952388,0.2796977537339705,0.6280995907076775,0.19351924382606622,0.19138823672253663,0.18667457323245962,0.32818090054425403,0.2667510215017655,0.26638388016902603,0.746092163252011,0.2900100611111369,0.24003710708597192,0.3205508645604506,0.18119907292084395,0.282931538486014,0.21413782776520582,0,0,0,1,0,0,0,0,0,0
4464449_189,0.3289841939859807,0.3100609328866217,0.09225423306132424,0.24306266855793957,0.2654562393631268,0.21372937855406493,0.17201071106289836,0.19930266082303644,0.2055515740291587,0.22180282042085803,0.3334181749625251,0.20066929319898263,0.8239464399649765,0.4207842868253607,0.4073444388433966,0.29835533915203116,0.18744338298146038,0.16891284334658158,0.24762841806355482,0.3486114037571033,0.18315870796476677,0.32052234457514456,0.28058855355976076,0.30414260954911077,0.13134367245389522,0.09812568422148304,0.3184593827474001,0.3403950904991201,0.3432732157920918,0.25737646803744424,0.24037874241215734,0.21082556836728772,0.18200198999491196,0.20628386121051848,0.15315712525226077,0.30140816814861054,0.20650283107280296,0.40161274435822886,0.23044324062527316,0.6887707535246171,0.13801748927806326,0.27027536980480255,0.39773937515985613,0.10868357978744085,0.24925664868917508,0.23418291360488452,0.2127648822175327,0.3006866150862393,0.25534438341920374,0.2027751602931091,0.018251009938368448,0.12900123071666642,0.19635318195625578,0.007884147781350213,0.3637753065909576,0.2584140164421858,0.7102492299829738,0.7110332967430051,0.1397248024348412,0.35200978723345727,0.12188587595090168,0.2416549143300195,0.17439992457981085,0.310982302854181,0.3261794598415134,0.18948661167960182,0.31255020848191983,0.22916312782897746,0.1057025431909795,0.15605639483367126,0.21891572641713303,0.18131954890585195,0.23233853552013242,0.16184605166887236,0.08785873856384357,0.09894580179796511,0.20017619632663494,0.1314912779120662,0.09320433976255862,0.24755015396710528,0.3223833422033427,0.1812895384222317,0.15655994090076897,0.26517484432905003,0.23429930339477686,0.3726084548583316,0.8041671884423107,0.13619525902412424,0.3562629456422197,0.14659863434878692,0.21052815179427492,0.2331863142043018,0.1627278508740896,0.6655154365478896,0.262182819115789,0.4161131480701015,0.22016515981710827,0.1956900548090518,0.2596381588283587,0.39714184949106374,0,0,0,1,0,0,0,0,0,0
19777906_118,0.4621102714642854,0.3905818944130952,0.19600654625529929,0.36200842015113555,0.1592078890290335,0.2869405554356146,0.2478621685543448,0.2935684180987503,0.2237455726226604,0.25048377588963366,0.4615550626913853,0.2395336492795288,0.6733668959581666,0.45512138834467813,0.32813789747774985,0.3847126443947171,0.3512032381697546,0.24617934608855432,0.3016749358077495,0.4375202138610189,0.24975133203044297,0.43713573758558194,0.4227619807019192,0.3345124291556934,0.1806657416128493,0.1742536376403828,0.4142204776616237,0.3019170460111257,0.28514312034983885,0.34919921880828664,0.2947085842756484,0.32017714284434046,0.24157306316148242,0.2642663805148201,0.21911332494216498,0.330182598892753,0.289891656522555,0.41619637060649517,0.2204198850088282,0.5820961752820679,0.3454887481924026,0.3817846085921884,0.36869163293523455,0.20808012861319206,0.3818394395935447,0.2730357384699835,0.18064523041377334,0.3498100736847409,0.1685899087985706,0.29831115097346045,0.23409710544272253,0.2007513529118014,0.26737402575834024,0.10694903609028662,0.3928675329155676,0.3342685398546884,0.6924678880346632,0.6169282470468763,0.2203538622370225,0.463281863536098,0.2708520149149542,0.29727069392858557,0.24320123560138202,0.3787326506542935,0.3442749646932992,0.27155590790108675,0.3175688639624182,0.3044528816293355,0.25432306145148414,0.258616937689023,0.22707530399035233,0.27578108673215795,0.30774777832798417,0.17076493867063067,0.19704173859720853,0.17439824987092406,0.29286568872044216,0.1973491590974317,0.15963489815082146,0.34681534299827727,0.3912339170769516,0.25311041882610613,0.18082598390511087,0.2781499641957108,0.342188297800693,0.45908806382064254,0.6741939764210976,0.20292040496666497,0.29234699673490105,0.2336025977795947,0.3892683340736617,0.32388895266960754,0.280140183367087,0.913728699584949,0.30730362664698807,0.36789314752663776,0.34163100225335247,0.26909688166384743,0.28818601405967775,0.36516257013929493,0,0,0,1,0,0,0,0,0,0
374167_59,0.24870787672659403,0.34029000472961884,0.13805290014210966,0.21832482093652852,0.05864705223432489,0.19155597066812247,0.18029168149833044,0.2690645810970718,0.12535039949255525,0.12739338886645613,0.12916418670481997,0.11599968877316089,0.1367821643868057,0.2251594081370509,0.07660567466677444,0.3480024713693664,0.2035547235153197,0.07670425975143197,0.30767081091843346,0.143884805106504,0.13161403550245293,0.2818302966437758,0.19360647963157243,0.17608691451740688,0.06644968212528414,0.16065648965508847,0.09297123811658134,0.21703164250225307,0.18458576271369967,0.17855135206917527,0.2814097196159929,0.18611094707239192,0.1507699885888793,0.17787196890933085,0.006941202524433526,0.18036053694432833,0.18473005950453614,0.2890621260527404,0.1926044300212671,0.21114558005576903,0.12127465483220562,0.21627806262013752,0.21778922111405277,0.030007812272428016,0.4827358489352777,0.19944928836330747,0.036912244611937595,0.18691447350240845,0.05510058572210522,0.08227901055990947,0.1494942817168326,0.12795900736995494,0.2787103322562854,0.033442706695686365,0.17620250981635965,0.3722135753565969,0.212933396360313,0.20615015943539725,0.0809449702859059,0.18353289141932166,0.16551823831630524,0.22143793614048685,0.16734547353186904,0.12835694833573594,0.09094412987091652,0.10820164141051263,0.22342384679215668,0.1448074962181725,0.24643185744017113,0.28409918698094233,0.10281406569561959,0.2734338162086426,0.24192506156825985,0.06075924612112492,0.19628044308943077,0.11431265063407724,0.15875200696343436,0.07882469939469088,0.01670211411154187,0.11458028070570515,0.2716053657253212,0.23086680321026565,0.05348471426066863,0.1615441125006354,0.3196714880949507,0.23563598763389815,0.13423389736839178,0.1299564052419531,0.3151961953820647,0.1832471063419158,0.31668685628187837,0.29709614012727853,0.1996347462096121,0.2890628198367774,0.17563633891087063,0.08630369812780184,0.6744729433827721,0.33714210602748357,0.33575776363352083,0.15458311833631286,0,0,0,1,0,0,0,0,0,0
12026787_432,0.4210333454644267,0.43110482411469936,0.22019828027668484,0.2453389669326753,0.17325738993370418,0.36267027061581936,0.3189848146727955,0.37739141427996065,0.2726259414758932,0.22860018451010872,0.3791729924220575,0.22335593789154704,0.7255936974028473,0.42291204206172506,0.32051880771581565,0.3467919949608559,0.29650095165124546,0.1996456515468281,0.29667640623883124,0.3508086415551016,0.23739201529730258,0.371469381066812,0.40596187519391147,0.299335861050616,0.21416325677461961,0.21193635208286332,0.3353964254391504,0.2962004012192706,0.24296977756837926,0.32526348655211806,0.29787426670770223,0.26827582541649053,0.2839688850611662,0.3653369877511766,0.16280825906927704,0.3332576679325746,0.26307787178193537,0.38295221260368195,0.27252001013496957,0.5888388720649512,0.20230551287215967,0.343285989633046,0.37049385905759724,0.2098399716564524,0.30373876295421687,0.2532354584127659,0.19279233499562826,0.28761805400252993,0.14607236105060906,0.2318468792506768,0.08636440054519913,0.2315562731835148,0.32066969795948214,0.11840450553923126,0.4024566930948998,0.33147399596002564,0.9288679585410757,0.5967505947608052,0.2402098318451094,0.35383509216771314,0.21766472391579605,0.23558197776023174,0.2669268247452861,0.3706421741448978,0.39221433658172605,0.2800499405448847,0.35054508064881523,0.3530657479911614,0.21443279246944574,0.20690933817112694,0.22568706628475274,0.34527310021906094,0.27451237265312944,0.1825246664114737,0.13068939930589282,0.3242210034652795,0.30036928006342756,0.2599475621974997,0.14748698990789516,0.34311869152805174,0.3762946299509835,0.2841051131981985,0.1755573130578437,0.26515476424523826,0.34969921448765273,0.36494467437999617,0.7166311804112041,0.17724432928691425,0.2872933705843118,0.20987010354610983,0.3527604830616133,0.3635721952847985,0.30831664320871904,0.7217485925243078,0.3833781797632973,0.3464151878929099,0.38521971568655144,0.29185966186988216,0.23342637544633196,0.3514974638997564,0,0,0,1,0,0,0,0,0,0
236881_88,0.3875549525373289,0.36299905217586925,0.12012437237902597,0.2398623199253381,0.336947704112735,0.2390656839420942,0.16465944644263683,0.2371374488377283,0.19860180768339084,0.23600186984594804,0.33723361106570315,0.24065290171961248,0.692932632631074,0.4592528801899494,0.3175173513300709,0.3615101966348237,0.2145615752588741,0.18665304442600544,0.3039970347020403,0.3607114535218226,0.17388874159681378,0.5047881144438551,0.2688132937118879,0.2788048419921459,0.18567996327439404,0.10986728804663841,0.3269438704666877,0.3725707140094373,0.3981429975648368,0.31860486579815234,0.2999800212431837,0.25304887708290014,0.23623809528364897,0.23923274681394388,0.13371795812136664,0.4038843922864847,0.31137027715999765,0.5694340175475299,0.37015220677058563,0.8528277217509047,0.2104529580716295,0.3146019827986486,0.594508534695924,0.1538428034869275,0.26710284380551913,0.3250885468578213,0.24967526319571412,0.4624028289737739,0.29479960360574053,0.23775594451099072,0.1635919005685832,0.1364767878370644,0.2295268439049182,0.07999496347602243,0.3028701671903434,0.3711897854207114,0.4733481429820443,0.7509546472840078,0.24698374625676855,0.3537800444895495,0.1440059607476978,0.36342352772775743,0.2739476906655372,0.31003369071497006,0.3334132864499565,0.22507128069955643,0.37209486713314827,0.23922556840872344,0.17937722805055628,0.271732584290594,0.26982252154684483,0.2351333205693412,0.26612566361550766,0.15937312871799514,0.12232112941988312,0.09522346304761278,0.23077919532056473,0.12033054445768684,0.06943739201238712,0.28423898559054445,0.4520458409991102,0.26075969943392296,0.19820300798432025,0.35895343615446273,0.25613860046548537,0.33350621348002957,0.596834312827438,0.1904325732526299,0.4688802700968945,0.21001274029532446,0.198309081628408,0.26181581405210147,0.1279091464017088,0.5774382102787985,0.29760672014542594,0.6093165055097913,0.27426078005838855,0.24994329152037223,0.2915972138575583,0.5321137440489816,0,0,0,1,0,0,0,0,0,0
46603_136,0.5897262095274853,0.5165387070239328,0.276289455331998,0.2619820863105556,0.1862940194840273,0.7371125747071184,0.46531117288684287,0.2315557553607419,0.38608480425698133,0.2871866720394836,0.3827251006729235,0.2881318888455133,0.2755589420240332,0.505249729963027,0.2440902259810041,0.44097180131552205,0.3163358476097985,0.21975273179667396,0.34070086102320774,0.36473621361565994,0.10970152074144877,0.42805053607116744,0.26843240553988523,0.2920428897196401,0.32891609046609466,0.3441026288468116,0.3923841886331932,0.2304126813713928,0.0784298118789723,0.4372408117293302,0.1247225641890905,0.3245129830454396,0.4419958785971405,0.46697102266083396,0.2636169619958183,0.3990105004633027,0.27336297981002106,0.16707635218301234,0.1607660803141855,0.336120372923867,0.31159436077026126,0.4440293726244138,0.2587833060100011,0.34012629764290453,0.23737351155140882,0.2508835301479144,0.16672057703026286,0.25011481018709186,0.07241408526844982,0.23956789437291043,0.30284073471791567,0.26253597757087654,0.3740869618603772,0.2171694791882411,0.4287985909624528,0.40310778003120135,0.2744931881472109,0.3286061512483824,0.1923293558648355,0.4693269257234976,0.27345115237555,0.4872869425866331,0.13400012417315463,0.39058355713602944,0.3114023231723081,0.24698222219585955,0.33624440328553507,0.5384019803992814,0.13340617389261614,0.23226185889222872,0.14695279855067964,0.5081810942376036,0.4153529148819787,0.13047697386864887,0.12679607013788236,0.22365919447071037,0.3403163184654114,0.40574845879987104,0.21182037832382783,0.31500002796375576,0.4275183389712298,0.3568660618972086,0.15395897441200368,0.2318814836650084,0.22673843276132974,0.38136262566761886,0.4534801013148016,0.3275877444914634,0.2901330318379527,0.25186786540577355,0.3390294365281858,0.3687283040182112,0.31446640068277365,0.4421851697982921,0.41701107907078894,0.21710355484742042,0.21408575595688328,0.36294971704640994,0.16066049960066225,0.309773156067264,0,0,0,1,0,0,0,0,0,0
16672165_158,0.45786331312956147,0.35904415314995053,0.16132889256890842,0.31853530639782834,0.25750979642933836,0.2544699025372634,0.17586796187677603,0.24256437147892182,0.18854529462898778,0.38847847428255444,0.34627725181135643,0.3016128415362877,0.7546592289685947,0.5041935709444723,0.3431757010807627,0.3615686501087697,0.25674259397816906,0.22489776285717175,0.2596779559237858,0.3406869322671698,0.18376277150688158,0.44191298280434327,0.2934309694554261,0.3085579675631717,0.19405692985506504,0.1416422812881312,0.35813546382120826,0.3522064383187774,0.31962046786100196,0.44231044661415636,0.2591744685212399,0.3207123323707005,0.25765315960268353,0.35359741085590507,0.18216087995337044,0.3790745295639669,0.2730642635438744,0.5155190243486564,0.27811276137326896,0.7400329442909311,0.23085743754978474,0.3479980863927265,0.4545545867735241,0.17099450770937422,0.28409651023752364,0.3024826351211749,0.2758273029007347,0.3632694114699836,0.24940715073448225,0.2770017508294363,0.12698806279879088,0.13275594900112198,0.16679638682977405,0.010570443514277997,0.3353522124575359,0.37303672799362914,0.5996193864615358,0.9002915317319017,0.21958280681156422,0.42586659916343794,0.21169769285609613,0.4279144132514138,0.233667915049723,0.4017183475704004,0.3035589052092031,0.27142770875860983,0.3543011986503683,0.2643211050367412,0.17450702991497702,0.20925467647306306,0.24556890791657338,0.26869176340600537,0.2409814604805181,0.16910773822645833,0.15028587873157684,0.12223182471439928,0.23411426944922464,0.1243900811101288,0.17676764520741228,0.3031578858090061,0.39437611495495056,0.2505953433349681,0.2691145719487965,0.30617141570169404,0.3170625068712231,0.3845593484263364,0.6984408215221358,0.17262884194809497,0.38756863878241266,0.19533760654557508,0.31473954636775603,0.28197993585340414,0.2331803282736013,0.6952106738331937,0.28307094440326164,0.4435018715135779,0.3377525034668743,0.1910095096163941,0.3142117099811517,0.4069452405768436,0,0,0,1,0,0,0,0,0,0
12110791_447,0.47877242658181746,0.475913747539335,0.21386854828595078,0.2789472364382601,0.4220017982162446,0.32240287949817126,0.24955539312472316,0.3378427120105405,0.32384458642549674,0.3835632214524147,0.3563497788783459,0.3652325115619099,0.81063760167147,0.5704442713772869,0.39679257164997767,0.42272473519157006,0.3042981454361466,0.26348014630279176,0.39492387740055174,0.36482603675645736,0.24053558171051603,0.5393855621412579,0.3996904442147256,0.29256576983477356,0.2994686662610151,0.19215567653452206,0.35862967909441645,0.5361758149237538,0.4146704164072275,0.479424189663661,0.3928126699767012,0.4097160670304516,0.287182690302991,0.35168287396401504,0.13918658139560983,0.5136635682189777,0.3696204069733134,0.5664210577561227,0.34842883724256407,0.9592941765898054,0.20764442592859228,0.39980684441793773,0.6490038617465138,0.19622954524857975,0.3734399299179873,0.3811023571734748,0.3466959884718735,0.4951269505876759,0.2684964518561564,0.2391133290829052,0.16833933488986283,0.20610908817351453,0.2978212392833101,0.0432216330315423,0.4312623427303482,0.460415098276238,0.5355674331002249,0.7812726721149083,0.32245921209101164,0.4315851166408914,0.23424504512675404,0.3469515599508705,0.33697519681034,0.42187402051974804,0.39444635679706996,0.35409457684178164,0.44033413122120696,0.3352742828460733,0.26095013391231764,0.32005705179558835,0.31059144337122435,0.3539616420219547,0.32588127568283076,0.23388471058016364,0.1851625307217523,0.1699038614800883,0.3371600751416019,0.19309300309420507,0.18347957084221472,0.40114734151831166,0.5620528870520308,0.31366775954921183,0.2326709535519185,0.35739985769771676,0.385030161351091,0.41327649596853355,0.6665047193337956,0.1885119426769765,0.5528580473603142,0.30058844184945177,0.3552073307836323,0.41084693179361864,0.225505938364032,0.6702602062190621,0.3286387834577591,0.5397763673941166,0.39064091953149965,0.3279448491613145,0.37141040748571463,0.5733535053768126,0,0,0,1,0,0,0,0,0,0
